date,blood_group,donation_supply,day_of_week,month,time_idx,estimated_demand
2021-01-25,AB+,0,0,1,78,0.0
2021-01-25,AB-,0,0,1,78,0.0
2021-01-25,B+,0,0,1,78,0.16
2021-01-25,B-,0,0,1,78,0.0
2021-01-25,O+,0,0,1,78,0.24
2021-01-25,O-,0,0,1,78,0.0
2021-01-26,A+,1,1,1,79,0.24
2021-01-26,A-,0,1,1,79,0.01
2021-01-26,AB+,0,1,1,79,0.01
2021-01-26,AB-,0,1,1,79,0.01
2021-01-26,B+,0,1,1,79,0.16
2021-01-26,B-,0,1,1,79,0.01
2021-01-26,O+,0,1,1,79,0.16
2021-01-26,O-,0,1,1,79,0.0
2021-01-27,A+,0,2,1,80,0.24
2021-01-27,A-,0,2,1,80,0.0
2021-01-27,AB+,0,2,1,80,0.0
2021-01-27,AB-,0,2,1,80,0.0
2021-01-27,B+,0,2,1,80,0.16
2021-01-27,B-,0,2,1,80,0.0
2021-01-27,O+,1,2,1,80,0.24
2021-01-27,O-,0,2,1,80,0.01
2021-01-28,A+,0,3,1,81,0.24
2021-01-28,A-,0,3,1,81,0.01
2021-01-28,AB+,0,3,1,81,0.01
2021-01-28,AB-,0,3,1,81,0.01
2021-01-28,B+,0,3,1,81,0.16
2021-01-28,B-,0,3,1,81,0.0
2021-01-28,O+,0,3,1,81,0.24
2021-01-28,O-,0,3,1,81,0.0
2021-01-29,A+,0,4,1,82,0.24
2021-01-29,A-,0,4,1,82,0.0
2021-01-29,AB+,0,4,1,82,0.0
2021-01-29,AB-,0,4,1,82,0.0
2021-01-29,B+,1,4,1,82,0.24
2021-01-29,B-,0,4,1,82,0.01
2021-01-29,O+,0,4,1,82,0.16
2021-01-29,O-,0,4,1,82,0.01
2021-01-30,A+,0,5,1,83,0.24
2021-01-30,A-,0,5,1,83,0.01
2021-01-30,AB+,0,5,1,83,0.01
2021-01-30,AB-,0,5,1,83,0.0
2021-01-30,B+,0,5,1,83,0.16
2021-01-30,B-,0,5,1,83,0.0
2021-01-30,O+,0,5,1,83,0.16
2021-01-30,O-,0,5,1,83,0.0
2021-01-31,A+,0,6,1,84,0.24
2021-01-31,A-,0,6,1,84,0.0
2021-01-31,AB+,0,6,1,84,0.0
2021-01-31,AB-,0,6,1,84,0.0
2021-01-31,B+,0,6,1,84,0.08
2021-01-31,B-,0,6,1,84,0.0
2021-01-31,O+,0,6,1,84,0.16
2021-01-31,O-,0,6,1,84,0.0
2021-02-01,A+,0,0,2,85,0.24
2021-02-01,A-,0,0,2,85,0.0
2021-02-01,AB+,0,0,2,85,0.0
2021-02-01,AB-,0,0,2,85,0.0
2021-02-01,B+,0,0,2,85,0.08
2021-02-01,B-,0,0,2,85,0.0
2021-02-01,O+,0,0,2,85,0.16
2021-02-01,O-,0,0,2,85,0.0
2021-02-02,A+,0,1,2,86,0.24
2021-02-02,A-,0,1,2,86,0.0
2021-02-02,AB+,0,1,2,86,0.0
2021-02-02,AB-,0,1,2,86,0.0
2021-02-02,B+,0,1,2,86,0.08
2021-02-02,B-,0,1,2,86,0.0
2021-02-02,O+,1,1,2,86,0.16
2021-02-02,O-,0,1,2,86,0.01
2021-02-03,A+,0,2,2,87,0.24
2021-02-03,A-,0,2,2,87,0.01
2021-02-03,AB+,0,2,2,87,0.01
2021-02-03,AB-,0,2,2,87,0.01
2021-02-03,B+,1,2,2,87,0.17
2021-02-03,B-,0,2,2,87,0.01
2021-02-03,O+,0,2,2,87,0.16
2021-02-03,O-,0,2,2,87,0.01
2021-02-04,A+,0,3,2,88,0.24
2021-02-04,A-,0,3,2,88,0.01
2021-02-04,AB+,0,3,2,88,0.01
2021-02-04,AB-,0,3,2,88,0.0
2021-02-04,B+,0,3,2,88,0.16
2021-02-04,B-,0,3,2,88,0.0
2021-02-04,O+,0,3,2,88,0.16
2021-02-04,O-,0,3,2,88,0.0
2021-02-05,A+,0,4,2,89,0.16
2021-02-05,A-,0,4,2,89,0.0
2021-02-05,AB+,0,4,2,89,0.0
2021-02-05,AB-,0,4,2,89,0.0
2021-02-05,B+,0,4,2,89,0.16
2021-02-05,B-,0,4,2,89,0.0
2021-02-05,O+,1,4,2,89,0.24
2021-02-05,O-,0,4,2,89,0.01
2021-02-06,A+,0,5,2,90,0.09
2021-02-06,A-,0,5,2,90,0.01
2021-02-06,AB+,0,5,2,90,0.01
2021-02-06,AB-,0,5,2,90,0.01
2021-02-06,B+,1,5,2,90,0.25
2021-02-06,B-,0,5,2,90,0.01
2021-02-06,O+,0,5,2,90,0.24
2021-02-06,O-,0,5,2,90,0.01
2021-02-07,A+,1,6,2,91,0.17
2021-02-07,A-,0,6,2,91,0.01
2021-02-07,AB+,0,6,2,91,0.01
2021-02-07,AB-,0,6,2,91,0.01
2021-02-07,B+,0,6,2,91,0.24
2021-02-07,B-,0,6,2,91,0.01
2021-02-07,O+,0,6,2,91,0.24
2021-02-07,O-,0,6,2,91,0.0
2021-02-08,A+,0,0,2,92,0.16
2021-02-08,A-,0,0,2,92,0.0
2021-02-08,AB+,0,0,2,92,0.0
2021-02-08,AB-,0,0,2,92,0.0
2021-02-08,B+,0,0,2,92,0.24
2021-02-08,B-,0,0,2,92,0.0
2021-02-08,O+,0,0,2,92,0.24
2021-02-08,O-,0,0,2,92,0.0
2021-02-09,A+,0,1,2,93,0.08
2021-02-09,A-,0,1,2,93,0.0
2021-02-09,AB+,0,1,2,93,0.0
2021-02-09,AB-,0,1,2,93,0.0
2021-02-09,B+,0,1,2,93,0.24
2021-02-09,B-,0,1,2,93,0.0
2021-02-09,O+,0,1,2,93,0.24
2021-02-09,O-,0,1,2,93,0.0
2021-02-10,A+,0,2,2,94,0.08
2021-02-10,A-,0,2,2,94,0.0
2021-02-10,AB+,0,2,2,94,0.0
2021-02-10,AB-,0,2,2,94,0.0
2021-02-10,B+,0,2,2,94,0.24
2021-02-10,B-,0,2,2,94,0.0
2021-02-10,O+,0,2,2,94,0.16
2021-02-10,O-,0,2,2,94,0.0
2021-02-11,A+,0,3,2,95,0.08
2021-02-11,A-,0,3,2,95,0.0
2021-02-11,AB+,0,3,2,95,0.0
2021-02-11,AB-,0,3,2,95,0.0
2021-02-11,B+,0,3,2,95,0.24
2021-02-11,B-,0,3,2,95,0.0
2021-02-11,O+,0,3,2,95,0.16
2021-02-11,O-,0,3,2,95,0.0
2021-02-12,A+,0,4,2,96,0.08
2021-02-12,A-,0,4,2,96,0.0
2021-02-12,AB+,0,4,2,96,0.0
2021-02-12,AB-,0,4,2,96,0.0
2021-02-12,B+,0,4,2,96,0.16
2021-02-12,B-,0,4,2,96,0.0
2021-02-12,O+,0,4,2,96,0.16
2021-02-12,O-,0,4,2,96,0.0
2021-02-13,A+,0,5,2,97,0.08
2021-02-13,A-,0,5,2,97,0.0
2021-02-13,AB+,0,5,2,97,0.0
2021-02-13,AB-,0,5,2,97,0.0
2021-02-13,B+,0,5,2,97,0.16
2021-02-13,B-,0,5,2,97,0.0
2021-02-13,O+,0,5,2,97,0.16
2021-02-13,O-,0,5,2,97,0.0
2021-02-14,A+,0,6,2,98,0.08
2021-02-14,A-,0,6,2,98,0.0
2021-02-14,AB+,0,6,2,98,0.0
2021-02-14,AB-,0,6,2,98,0.0
2021-02-14,B+,1,6,2,98,0.24
2021-02-14,B-,0,6,2,98,0.01
2021-02-14,O+,1,6,2,98,0.25
2021-02-14,O-,0,6,2,98,0.01
2021-02-15,A+,0,0,2,99,0.09
2021-02-15,A-,0,0,2,99,0.01
2021-02-15,AB+,0,0,2,99,0.01
2021-02-15,AB-,0,0,2,99,0.01
2021-02-15,B+,0,0,2,99,0.24
2021-02-15,B-,0,0,2,99,0.0
2021-02-15,O+,0,0,2,99,0.24
2021-02-15,O-,0,0,2,99,0.0
2021-02-16,A+,0,1,2,100,0.08
2021-02-16,A-,0,1,2,100,0.0
2021-02-16,AB+,0,1,2,100,0.0
2021-02-16,AB-,0,1,2,100,0.0
2021-02-16,B+,0,1,2,100,0.24
2021-02-16,B-,0,1,2,100,0.0
2021-02-16,O+,0,1,2,100,0.16
2021-02-16,O-,0,1,2,100,0.0
2021-02-17,A+,0,2,2,101,0.08
2021-02-17,A-,0,2,2,101,0.0
2021-02-17,AB+,0,2,2,101,0.0
2021-02-17,AB-,0,2,2,101,0.0
2021-02-17,B+,0,2,2,101,0.16
2021-02-17,B-,0,2,2,101,0.0
2021-02-17,O+,1,2,2,101,0.24
2021-02-17,O-,0,2,2,101,0.01
2021-02-18,A+,0,3,2,102,0.09
2021-02-18,A-,0,3,2,102,0.01
2021-02-18,AB+,0,3,2,102,0.01
2021-02-18,AB-,0,3,2,102,0.01
2021-02-18,B+,0,3,2,102,0.16
2021-02-18,B-,0,3,2,102,0.0
2021-02-18,O+,1,3,2,102,0.32
2021-02-18,O-,0,3,2,102,0.01
2021-02-19,A+,0,4,2,103,0.09
2021-02-19,A-,0,4,2,103,0.01
2021-02-19,AB+,0,4,2,103,0.01
2021-02-19,AB-,0,4,2,103,0.01
2021-02-19,B+,0,4,2,103,0.16
2021-02-19,B-,0,4,2,103,0.0
2021-02-19,O+,1,4,2,103,0.32
2021-02-19,O-,0,4,2,103,0.01
2021-02-20,A+,0,5,2,104,0.09
2021-02-20,A-,0,5,2,104,0.01
2021-02-20,AB+,0,5,2,104,0.01
2021-02-20,AB-,0,5,2,104,0.01
2021-02-20,B+,0,5,2,104,0.09
2021-02-20,B-,0,5,2,104,0.0
2021-02-20,O+,0,5,2,104,0.31
2021-02-20,O-,0,5,2,104,0.0
2021-02-21,A+,0,6,2,105,0.0
2021-02-21,A-,0,6,2,105,0.0
2021-02-21,AB+,0,6,2,105,0.0
2021-02-21,AB-,0,6,2,105,0.0
2021-02-21,B+,0,6,2,105,0.08
2021-02-21,B-,0,6,2,105,0.0
2021-02-21,O+,1,6,2,105,0.4
2021-02-21,O-,0,6,2,105,0.01
2021-02-22,A+,0,0,2,106,0.01
2021-02-22,A-,0,0,2,106,0.01
2021-02-22,AB+,0,0,2,106,0.01
2021-02-22,AB-,0,0,2,106,0.01
2021-02-22,B+,0,0,2,106,0.09
2021-02-22,B-,0,0,2,106,0.0
2021-02-22,O+,0,0,2,106,0.39
2021-02-22,O-,0,0,2,106,0.0
2021-02-23,A+,0,1,2,107,0.0
2021-02-23,A-,0,1,2,107,0.0
2021-02-23,AB+,0,1,2,107,0.0
2021-02-23,AB-,0,1,2,107,0.0
2021-02-23,B+,0,1,2,107,0.08
2021-02-23,B-,0,1,2,107,0.0
2021-02-23,O+,0,1,2,107,0.39
2021-02-23,O-,0,1,2,107,0.0
2021-02-24,A+,0,2,2,108,0.0
2021-02-24,A-,0,2,2,108,0.0
2021-02-24,AB+,0,2,2,108,0.0
2021-02-24,AB-,0,2,2,108,0.0
2021-02-24,B+,0,2,2,108,0.08
2021-02-24,B-,0,2,2,108,0.0
2021-02-24,O+,0,2,2,108,0.39
2021-02-24,O-,0,2,2,108,0.0
2021-02-25,A+,0,3,2,109,0.0
2021-02-25,A-,0,3,2,109,0.0
2021-02-25,AB+,0,3,2,109,0.0
2021-02-25,AB-,0,3,2,109,0.0
2021-02-25,B+,0,3,2,109,0.08
2021-02-25,B-,0,3,2,109,0.0
2021-02-25,O+,1,3,2,109,0.48
2021-02-25,O-,0,3,2,109,0.01
2021-02-26,A+,0,4,2,110,0.01
2021-02-26,A-,0,4,2,110,0.01
2021-02-26,AB+,0,4,2,110,0.01
2021-02-26,AB-,0,4,2,110,0.01
2021-02-26,B+,0,4,2,110,0.09
2021-02-26,B-,0,4,2,110,0.0
2021-02-26,O+,0,4,2,110,0.47
2021-02-26,O-,0,4,2,110,0.0
2021-02-27,A+,1,5,2,111,0.09
2021-02-27,A-,0,5,2,111,0.01
2021-02-27,AB+,0,5,2,111,0.01
2021-02-27,AB-,0,5,2,111,0.01
2021-02-27,B+,0,5,2,111,0.09
2021-02-27,B-,0,5,2,111,0.01
2021-02-27,O+,0,5,2,111,0.48
2021-02-27,O-,0,5,2,111,0.0
2021-02-28,A+,0,6,2,112,0.08
2021-02-28,A-,0,6,2,112,0.0
2021-02-28,AB+,0,6,2,112,0.0
2021-02-28,AB-,0,6,2,112,0.0
2021-02-28,B+,0,6,2,112,0.0
2021-02-28,B-,0,6,2,112,0.0
2021-02-28,O+,0,6,2,112,0.39
2021-02-28,O-,0,6,2,112,0.0
2021-03-01,A+,0,0,3,113,0.08
2021-03-01,A-,0,0,3,113,0.0
2021-03-01,AB+,0,0,3,113,0.0
2021-03-01,AB-,0,0,3,113,0.0
2021-03-01,B+,0,0,3,113,0.0
2021-03-01,B-,0,0,3,113,0.0
2021-03-01,O+,0,0,3,113,0.39
2021-03-01,O-,0,0,3,113,0.0
2021-03-02,A+,0,1,3,114,0.08
2021-03-02,A-,0,1,3,114,0.0
2021-03-02,AB+,0,1,3,114,0.0
2021-03-02,AB-,0,1,3,114,0.0
2021-03-02,B+,0,1,3,114,0.0
2021-03-02,B-,0,1,3,114,0.0
2021-03-02,O+,0,1,3,114,0.39
2021-03-02,O-,0,1,3,114,0.0
2021-03-03,A+,1,2,3,115,0.16
2021-03-03,A-,0,2,3,115,0.01
2021-03-03,AB+,0,2,3,115,0.01
2021-03-03,AB-,0,2,3,115,0.01
2021-03-03,B+,0,2,3,115,0.01
2021-03-03,B-,0,2,3,115,0.01
2021-03-03,O+,0,2,3,115,0.32
2021-03-03,O-,0,2,3,115,0.0
2021-03-04,A+,0,3,3,116,0.16
2021-03-04,A-,0,3,3,116,0.0
2021-03-04,AB+,0,3,3,116,0.0
2021-03-04,AB-,0,3,3,116,0.0
2021-03-04,B+,0,3,3,116,0.0
2021-03-04,B-,0,3,3,116,0.0
2021-03-04,O+,0,3,3,116,0.24
2021-03-04,O-,0,3,3,116,0.0
2021-03-05,A+,0,4,3,117,0.16
2021-03-05,A-,0,4,3,117,0.0
2021-03-05,AB+,0,4,3,117,0.0
2021-03-05,AB-,0,4,3,117,0.0
2021-03-05,B+,0,4,3,117,0.0
2021-03-05,B-,0,4,3,117,0.0
2021-03-05,O+,0,4,3,117,0.16
2021-03-05,O-,0,4,3,117,0.0
2021-03-06,A+,0,5,3,118,0.16
2021-03-06,A-,0,5,3,118,0.0
2021-03-06,AB+,0,5,3,118,0.0
2021-03-06,AB-,0,5,3,118,0.0
2021-03-06,B+,0,5,3,118,0.0
2021-03-06,B-,0,5,3,118,0.0
2021-03-06,O+,1,5,3,118,0.24
2021-03-06,O-,0,5,3,118,0.01
2021-03-07,A+,0,6,3,119,0.16
2021-03-07,A-,0,6,3,119,0.01
2021-03-07,AB+,0,6,3,119,0.01
2021-03-07,AB-,0,6,3,119,0.01
2021-03-07,B+,0,6,3,119,0.01
2021-03-07,B-,0,6,3,119,0.0
2021-03-07,O+,1,6,3,119,0.24
2021-03-07,O-,0,6,3,119,0.01
2021-03-08,A+,0,0,3,120,0.16
2021-03-08,A-,0,0,3,120,0.01
2021-03-08,AB+,0,0,3,120,0.01
2021-03-08,AB-,0,0,3,120,0.01
2021-03-08,B+,0,0,3,120,0.01
2021-03-08,B-,0,0,3,120,0.0
2021-03-08,O+,0,0,3,120,0.24
2021-03-08,O-,0,0,3,120,0.0
2021-03-09,A+,0,1,3,121,0.16
2021-03-09,A-,0,1,3,121,0.0
2021-03-09,AB+,0,1,3,121,0.0
2021-03-09,AB-,0,1,3,121,0.0
2021-03-09,B+,0,1,3,121,0.0
2021-03-09,B-,0,1,3,121,0.0
2021-03-09,O+,0,1,3,121,0.24
2021-03-09,O-,0,1,3,121,0.0
2021-03-10,A+,0,2,3,122,0.16
2021-03-10,A-,0,2,3,122,0.0
2021-03-10,AB+,0,2,3,122,0.0
2021-03-10,AB-,0,2,3,122,0.0
2021-03-10,B+,0,2,3,122,0.0
2021-03-10,B-,0,2,3,122,0.0
2021-03-10,O+,1,2,3,122,0.32
2021-03-10,O-,0,2,3,122,0.01
2021-03-11,A+,0,3,3,123,0.16
2021-03-11,A-,0,3,3,123,0.01
2021-03-11,AB+,0,3,3,123,0.01
2021-03-11,AB-,0,3,3,123,0.01
2021-03-11,B+,0,3,3,123,0.01
2021-03-11,B-,0,3,3,123,0.0
2021-03-11,O+,0,3,3,123,0.24
2021-03-11,O-,0,3,3,123,0.0
2021-03-12,A+,0,4,3,124,0.16
2021-03-12,A-,0,4,3,124,0.0
2021-03-12,AB+,0,4,3,124,0.0
2021-03-12,AB-,0,4,3,124,0.0
2021-03-12,B+,0,4,3,124,0.0
2021-03-12,B-,0,4,3,124,0.0
2021-03-12,O+,0,4,3,124,0.24
2021-03-12,O-,0,4,3,124,0.0
2021-03-13,A+,0,5,3,125,0.08
2021-03-13,A-,0,5,3,125,0.0
2021-03-13,AB+,0,5,3,125,0.0
2021-03-13,AB-,0,5,3,125,0.0
2021-03-13,B+,0,5,3,125,0.0
2021-03-13,B-,0,5,3,125,0.0
2021-03-13,O+,0,5,3,125,0.24
2021-03-13,O-,0,5,3,125,0.0
2021-03-14,A+,0,6,3,126,0.08
2021-03-14,A-,0,6,3,126,0.0
2021-03-14,AB+,0,6,3,126,0.0
2021-03-14,AB-,0,6,3,126,0.0
2021-03-14,B+,0,6,3,126,0.0
2021-03-14,B-,0,6,3,126,0.0
2021-03-14,O+,1,6,3,126,0.32
2021-03-14,O-,0,6,3,126,0.01
2021-03-15,A+,0,0,3,127,0.09
2021-03-15,A-,0,0,3,127,0.01
2021-03-15,AB+,0,0,3,127,0.01
2021-03-15,AB-,0,0,3,127,0.01
2021-03-15,B+,1,0,3,127,0.09
2021-03-15,B-,0,0,3,127,0.01
2021-03-15,O+,0,0,3,127,0.32
2021-03-15,O-,0,0,3,127,0.01
2021-03-16,A+,0,1,3,128,0.09
2021-03-16,A-,1,1,3,128,0.09
2021-03-16,AB+,0,1,3,128,0.01
2021-03-16,AB-,0,1,3,128,0.01
2021-03-16,B+,0,1,3,128,0.09
2021-03-16,B-,0,1,3,128,0.01
2021-03-16,O+,0,1,3,128,0.32
2021-03-16,O-,0,1,3,128,0.01
2021-03-17,A+,0,2,3,129,0.0
2021-03-17,A-,0,2,3,129,0.08
2021-03-17,AB+,0,2,3,129,0.0
2021-03-17,AB-,0,2,3,129,0.0
2021-03-17,B+,0,2,3,129,0.08
2021-03-17,B-,1,2,3,129,0.09
2021-03-17,O+,0,2,3,129,0.32
2021-03-17,O-,0,2,3,129,0.01
2021-03-18,A+,0,3,3,130,0.01
2021-03-18,A-,0,3,3,130,0.09
2021-03-18,AB+,0,3,3,130,0.01
2021-03-18,AB-,0,3,3,130,0.01
2021-03-18,B+,0,3,3,130,0.08
2021-03-18,B-,0,3,3,130,0.08
2021-03-18,O+,0,3,3,130,0.31
2021-03-18,O-,0,3,3,130,0.0
2021-03-19,A+,0,4,3,131,0.0
2021-03-19,A-,0,4,3,131,0.08
2021-03-19,AB+,0,4,3,131,0.0
2021-03-19,AB-,0,4,3,131,0.0
2021-03-19,B+,0,4,3,131,0.08
2021-03-19,B-,0,4,3,131,0.08
2021-03-19,O+,0,4,3,131,0.31
2021-03-19,O-,0,4,3,131,0.0
2021-03-20,A+,1,5,3,132,0.09
2021-03-20,A-,0,5,3,132,0.09
2021-03-20,AB+,0,5,3,132,0.01
2021-03-20,AB-,0,5,3,132,0.01
2021-03-20,B+,0,5,3,132,0.09
2021-03-20,B-,0,5,3,132,0.09
2021-03-20,O+,0,5,3,132,0.24
2021-03-20,O-,0,5,3,132,0.0
2021-03-21,A+,0,6,3,133,0.08
2021-03-21,A-,0,6,3,133,0.08
2021-03-21,AB+,0,6,3,133,0.0
2021-03-21,AB-,0,6,3,133,0.0
2021-03-21,B+,0,6,3,133,0.08
2021-03-21,B-,0,6,3,133,0.08
2021-03-21,O+,0,6,3,133,0.16
2021-03-21,O-,0,6,3,133,0.0
2021-03-22,A+,0,0,3,134,0.08
2021-03-22,A-,0,0,3,134,0.08
2021-03-22,AB+,0,0,3,134,0.0
2021-03-22,AB-,0,0,3,134,0.0
2021-03-22,B+,0,0,3,134,0.08
2021-03-22,B-,0,0,3,134,0.08
2021-03-22,O+,0,0,3,134,0.16
2021-03-22,O-,0,0,3,134,0.0
2021-03-23,A+,0,1,3,135,0.08
2021-03-23,A-,0,1,3,135,0.08
2021-03-23,AB+,0,1,3,135,0.0
2021-03-23,AB-,0,1,3,135,0.0
2021-03-23,B+,0,1,3,135,0.08
2021-03-23,B-,0,1,3,135,0.08
2021-03-23,O+,0,1,3,135,0.16
2021-03-23,O-,0,1,3,135,0.0
2021-03-24,A+,0,2,3,136,0.08
2021-03-24,A-,0,2,3,136,0.08
2021-03-24,AB+,0,2,3,136,0.0
2021-03-24,AB-,0,2,3,136,0.0
2021-03-24,B+,1,2,3,136,0.16
2021-03-24,B-,0,2,3,136,0.09
2021-03-24,O+,0,2,3,136,0.09
2021-03-24,O-,0,2,3,136,0.01
2021-03-25,A+,0,3,3,137,0.09
2021-03-25,A-,0,3,3,137,0.09
2021-03-25,AB+,0,3,3,137,0.01
2021-03-25,AB-,0,3,3,137,0.0
2021-03-25,B+,0,3,3,137,0.16
2021-03-25,B-,0,3,3,137,0.08
2021-03-25,O+,0,3,3,137,0.08
2021-03-25,O-,0,3,3,137,0.0
2021-03-26,A+,0,4,3,138,0.08
2021-03-26,A-,0,4,3,138,0.08
2021-03-26,AB+,0,4,3,138,0.0
2021-03-26,AB-,0,4,3,138,0.0
2021-03-26,B+,0,4,3,138,0.16
2021-03-26,B-,1,4,3,138,0.16
2021-03-26,O+,0,4,3,138,0.09
2021-03-26,O-,0,4,3,138,0.01
2021-03-27,A+,1,5,3,139,0.17
2021-03-27,A-,0,5,3,139,0.09
2021-03-27,AB+,0,5,3,139,0.01
2021-03-27,AB-,0,5,3,139,0.01
2021-03-27,B+,0,5,3,139,0.16
2021-03-27,B-,0,5,3,139,0.16
2021-03-27,O+,1,5,3,139,0.17
2021-03-27,O-,0,5,3,139,0.01
2021-03-28,A+,0,6,3,140,0.16
2021-03-28,A-,0,6,3,140,0.09
2021-03-28,AB+,0,6,3,140,0.01
2021-03-28,AB-,0,6,3,140,0.01
2021-03-28,B+,0,6,3,140,0.16
2021-03-28,B-,0,6,3,140,0.16
2021-03-28,O+,0,6,3,140,0.08
2021-03-28,O-,0,6,3,140,0.0
2021-03-29,A+,0,0,3,141,0.16
2021-03-29,A-,0,0,3,141,0.08
2021-03-29,AB+,0,0,3,141,0.0
2021-03-29,AB-,0,0,3,141,0.0
2021-03-29,B+,1,0,3,141,0.16
2021-03-29,B-,0,0,3,141,0.16
2021-03-29,O+,0,0,3,141,0.09
2021-03-29,O-,0,0,3,141,0.01
2021-03-30,A+,0,1,3,142,0.16
2021-03-30,A-,0,1,3,142,0.01
2021-03-30,AB+,0,1,3,142,0.01
2021-03-30,AB-,0,1,3,142,0.0
2021-03-30,B+,1,1,3,142,0.24
2021-03-30,B-,0,1,3,142,0.16
2021-03-30,O+,0,1,3,142,0.09
2021-03-30,O-,0,1,3,142,0.01
2021-03-31,A+,0,2,3,143,0.16
2021-03-31,A-,0,2,3,143,0.01
2021-03-31,AB+,0,2,3,143,0.01
2021-03-31,AB-,0,2,3,143,0.0
2021-03-31,B+,0,2,3,143,0.24
2021-03-31,B-,0,2,3,143,0.08
2021-03-31,O+,0,2,3,143,0.08
2021-03-31,O-,0,2,3,143,0.0
2021-04-01,A+,0,3,4,144,0.16
2021-04-01,A-,0,3,4,144,0.0
2021-04-01,AB+,0,3,4,144,0.0
2021-04-01,AB-,0,3,4,144,0.0
2021-04-01,B+,1,3,4,144,0.32
2021-04-01,B-,0,3,4,144,0.09
2021-04-01,O+,0,3,4,144,0.09
2021-04-01,O-,0,3,4,144,0.01
2021-04-02,A+,0,4,4,145,0.16
2021-04-02,A-,0,4,4,145,0.01
2021-04-02,AB+,1,4,4,145,0.09
2021-04-02,AB-,0,4,4,145,0.01
2021-04-02,B+,0,4,4,145,0.32
2021-04-02,B-,0,4,4,145,0.09
2021-04-02,O+,1,4,4,145,0.17
2021-04-02,O-,0,4,4,145,0.01
2021-04-03,A+,0,5,4,146,0.09
2021-04-03,A-,0,5,4,146,0.01
2021-04-03,AB+,0,5,4,146,0.09
2021-04-03,AB-,0,5,4,146,0.01
2021-04-03,B+,0,5,4,146,0.32
2021-04-03,B-,0,5,4,146,0.08
2021-04-03,O+,0,5,4,146,0.16
2021-04-03,O-,0,5,4,146,0.0
2021-04-04,A+,0,6,4,147,0.08
2021-04-04,A-,0,6,4,147,0.0
2021-04-04,AB+,0,6,4,147,0.08
2021-04-04,AB-,0,6,4,147,0.0
2021-04-04,B+,0,6,4,147,0.31
2021-04-04,B-,0,6,4,147,0.08
2021-04-04,O+,0,6,4,147,0.16
2021-04-04,O-,0,6,4,147,0.0
2021-04-05,A+,0,0,4,148,0.08
2021-04-05,A-,0,0,4,148,0.0
2021-04-05,AB+,0,0,4,148,0.08
2021-04-05,AB-,0,0,4,148,0.0
2021-04-05,B+,0,0,4,148,0.31
2021-04-05,B-,0,0,4,148,0.08
2021-04-05,O+,0,0,4,148,0.16
2021-04-05,O-,0,0,4,148,0.0
2021-04-06,A+,0,1,4,149,0.08
2021-04-06,A-,0,1,4,149,0.0
2021-04-06,AB+,0,1,4,149,0.08
2021-04-06,AB-,0,1,4,149,0.0
2021-04-06,B+,0,1,4,149,0.31
2021-04-06,B-,0,1,4,149,0.08
2021-04-06,O+,0,1,4,149,0.16
2021-04-06,O-,0,1,4,149,0.0
2021-04-07,A+,1,2,4,150,0.16
2021-04-07,A-,0,2,4,150,0.01
2021-04-07,AB+,0,2,4,150,0.09
2021-04-07,AB-,0,2,4,150,0.01
2021-04-07,B+,0,2,4,150,0.24
2021-04-07,B-,0,2,4,150,0.09
2021-04-07,O+,1,2,4,150,0.25
2021-04-07,O-,0,2,4,150,0.01
2021-04-08,A+,0,3,4,151,0.16
2021-04-08,A-,0,3,4,151,0.01
2021-04-08,AB+,0,3,4,151,0.09
2021-04-08,AB-,0,3,4,151,0.01
2021-04-08,B+,0,3,4,151,0.24
2021-04-08,B-,0,3,4,151,0.08
2021-04-08,O+,0,3,4,151,0.24
2021-04-08,O-,0,3,4,151,0.0
2021-04-09,A+,1,4,4,152,0.24
2021-04-09,A-,0,4,4,152,0.01
2021-04-09,AB+,0,4,4,152,0.09
2021-04-09,AB-,0,4,4,152,0.01
2021-04-09,B+,0,4,4,152,0.24
2021-04-09,B-,0,4,4,152,0.01
2021-04-09,O+,0,4,4,152,0.24
2021-04-09,O-,0,4,4,152,0.0
2021-04-10,A+,0,5,4,153,0.16
2021-04-10,A-,0,5,4,153,0.0
2021-04-10,AB+,0,5,4,153,0.08
2021-04-10,AB-,0,5,4,153,0.0
2021-04-10,B+,0,5,4,153,0.24
2021-04-10,B-,0,5,4,153,0.0
2021-04-10,O+,0,5,4,153,0.16
2021-04-10,O-,0,5,4,153,0.0
2021-04-11,A+,0,6,4,154,0.16
2021-04-11,A-,0,6,4,154,0.0
2021-04-11,AB+,0,6,4,154,0.08
2021-04-11,AB-,0,6,4,154,0.0
2021-04-11,B+,1,6,4,154,0.32
2021-04-11,B-,0,6,4,154,0.01
2021-04-11,O+,0,6,4,154,0.16
2021-04-11,O-,0,6,4,154,0.01
2021-04-12,A+,1,0,4,155,0.25
2021-04-12,A-,0,0,4,155,0.01
2021-04-12,AB+,0,0,4,155,0.09
2021-04-12,AB-,0,0,4,155,0.01
2021-04-12,B+,0,0,4,155,0.24
2021-04-12,B-,0,0,4,155,0.01
2021-04-12,O+,0,0,4,155,0.16
2021-04-12,O-,1,0,4,155,0.09
2021-04-13,A+,1,1,4,156,0.33
2021-04-13,A-,0,1,4,156,0.01
2021-04-13,AB+,0,1,4,156,0.09
2021-04-13,AB-,0,1,4,156,0.01
2021-04-13,B+,0,1,4,156,0.17
